           1     5.46811     5.46811           0
           2     5.46775     5.46793 0.000129638
           3     5.45567     5.46384  0.00333738
           4     5.45608      5.4619  0.00301495
           5     5.46616     5.46275  0.00252938
           6     5.46448     5.46304  0.00212419
           7     5.46384     5.46316   0.0018238
           8     5.47586     5.46474  0.00218005
           9     5.45514     5.46368  0.00218328
          10     5.47318     5.46463  0.00216183
          11     5.43649     5.46207   0.0031325
          12     5.45833     5.46176  0.00288695
          13     5.46242     5.46181  0.00266532
          14     5.47792     5.46296    0.002712
          15     5.46137     5.46285  0.00253327
          16     5.45901     5.46261  0.00238629
          17     5.45151     5.46196  0.00233356
          18     5.45428     5.46153  0.00224261
          19     5.45914     5.46141  0.00212812
          20     5.45564     5.46112  0.00204115
          21     5.45246     5.46071  0.00198519
          22     5.44701     5.46008  0.00199012
          23     5.47176     5.46059  0.00196731
          24     5.45404     5.46032  0.00190418
          25     5.46382     5.46046  0.00183316
          26     5.45506     5.46025  0.00177435
          27     5.47402     5.46076   0.0017804
          28     5.47475     5.46126  0.00178551
          29     5.44491      5.4607  0.00181078
          30     5.46218     5.46075  0.00175109
          31     5.45906     5.46069  0.00169544
          32     5.46165     5.46072  0.00164272
          33     5.46465     5.46084  0.00159725
          34     5.44586      5.4604  0.00160986
          35     5.46855     5.46063  0.00158062
          36      5.4589     5.46058  0.00153744
          37     5.47106     5.46087  0.00152173
          38      5.4753     5.46125  0.00152836
          39     5.45053     5.46097   0.0015137
          40     5.45782     5.46089  0.00147791
          41     5.46749     5.46105  0.00145059
          42     5.45939     5.46102  0.00141659
          43     5.45467     5.46087  0.00139131
          44     5.45002     5.46062  0.00138135
          45     5.45645     5.46053  0.00135376
          46     5.44621     5.46022  0.00135964
          47     5.46195     5.46025  0.00133121
          48      5.4678     5.46041  0.00131273
          49     5.44061     5.46001  0.00134673
          50     5.44772     5.45976  0.00134204
          51     5.46855     5.45993  0.00132674
          52     5.46077     5.45995  0.00130132
          53     5.46533     5.46005  0.00128072
          54     5.44759     5.45982  0.00127762
          55     5.45731     5.45977   0.0012552
          56     5.44259     5.45947  0.00126975
          57     5.45332     5.45936  0.00125205
          58      5.4387       5.459  0.00128013
          59     5.44163     5.45871  0.00129185
          60     5.46061     5.45874   0.0012707
          61     5.45227     5.45863  0.00125429
          62     5.46284      5.4587  0.00123589
          63     5.44803     5.45853  0.00122784
          64     5.46273      5.4586   0.0012104
          65     5.45816     5.45859   0.0011918
          66     5.46796     5.45873  0.00118217
          67     5.46747     5.45886  0.00117169
          68     5.45601     5.45882  0.00115521
          69     5.46147     5.45886   0.0011391
          70     5.45256     5.45877  0.00112638
          71     5.44938     5.45864  0.00111825
          72     5.44342     5.45843  0.00112251
          73     5.44362     5.45822   0.0011253
          74      5.4601     5.45825  0.00111038
          75      5.4697      5.4584  0.00110603
          76     5.45211     5.45832  0.00109456
          77     5.44762     5.45818  0.00108914
          78     5.45005     5.45808  0.00108016
          79     5.45093     5.45799  0.00107026
          80     5.46436     5.45807  0.00105984
          81     5.48397     5.45839  0.00109395
          82     5.45413     5.45833  0.00108184
          83     5.45637     5.45831  0.00106906
          84     5.45025     5.45821  0.00106064
          85     5.45425     5.45817  0.00104918
          86     5.46798     5.45828  0.00104317
          87     5.45475     5.45824  0.00103197
          88     5.45565     5.45821  0.00102067
          89     5.43881     5.45799  0.00103222
          90     5.46996     5.45813  0.00102927
          91     5.44627       5.458  0.00102617
          92       5.484     5.45828  0.00105323
          93      5.4583     5.45828  0.00104191
          94     5.44848     5.45817  0.00103603
          95     5.45905     5.45818  0.00102516
          96     5.45043      5.4581  0.00101766
          97     5.44981     5.45802  0.00101075
          98     5.46491     5.45809  0.00100288
          99     5.45632     5.45807 0.000992912
         100     5.45391     5.45803 0.000983855
