                 1           3.15788           3.15788                 0
                 2           3.15067           3.15427        0.00254866
                 3           3.15142           3.15332        0.00186848
                 4           3.14822           3.15205        0.00178441
                 5           3.14639           3.15091        0.00175006
                 6           3.14714           3.15029        0.00156745
                 7           3.14766           3.14991        0.00138755
                 8           3.14681           3.14952        0.00126697
                 9           3.14739           3.14929        0.00114809
                10           3.14671           3.14903        0.00106186
                11            3.1462           3.14877       0.000995937
                12           3.14583           3.14853       0.000942673
                13           3.14415           3.14819       0.000928305
                14           3.14415            3.1479       0.000905705
                15           3.14507           3.14771       0.000864835
                16           3.14493           3.14754        0.00082804
                17            3.1445           3.14736       0.000798404
                18           3.14444            3.1472       0.000770315
                19           3.14364           3.14701       0.000752154
                20           3.14354           3.14684        0.00073429
                21           3.14306           3.14666        0.00072103
                22           3.14285           3.14648       0.000708673
                23            3.1427           3.14632       0.000696695
                24           3.14215           3.14615       0.000688994
                25           3.14192           3.14598       0.000681865
                26           3.14175           3.14581       0.000674723
                27           3.14154           3.14566       0.000668075
                28           3.14185           3.14552       0.000657932
                29           3.14154           3.14538       0.000649404
                30           3.14132           3.14525       0.000641696
                31           3.14138           3.14512       0.000633002
                32           3.14132             3.145        0.00062429
                33           3.14123           3.14489       0.000615777
                34           3.14161           3.14479       0.000605182
                35           3.14168            3.1447       0.000594376
                36           3.14141           3.14461       0.000584857
                37           3.14086           3.14451       0.000577764
                38           3.14091           3.14442        0.00057028
                39            3.1411           3.14433       0.000561947
                40           3.14091           3.14425       0.000554366
                41           3.14088           3.14416       0.000546874
                42            3.1407           3.14408       0.000540028
                43           3.14093           3.14401       0.000532419
                44           3.14124           3.14395       0.000524017
                45           3.14155           3.14389        0.00051508
                46           3.14221           3.14386       0.000505173
                47            3.1424           3.14382        0.00049537
                48           3.14231           3.14379       0.000486048
                49           3.14251           3.14377       0.000476833
                50           3.14244           3.14374       0.000468037
                51           3.14269           3.14372        0.00045931
                52           3.14275            3.1437       0.000450856
                53            3.1424           3.14368       0.000443017
                54           3.14246           3.14365       0.000435387
                55           3.14237           3.14363       0.000428094
                56            3.1424           3.14361        0.00042101
                57           3.14243           3.14359       0.000414133
                58           3.14263           3.14357       0.000407326
                59           3.14274           3.14356       0.000400665
                60           3.14287           3.14355       0.000394151
                61            3.1429           3.14354       0.000387832
                62            3.1429           3.14353       0.000381714
                63           3.14289           3.14352       0.000375788
                64           3.14275            3.1435       0.000370104
                65           3.14278           3.14349       0.000364575
                66           3.14275           3.14348       0.000359227
                67            3.1426           3.14347       0.000354108
                68           3.14265           3.14346       0.000349106
                69           3.14278           3.14345       0.000344185
                70           3.14289           3.14344       0.000339361
                71           3.14287           3.14343       0.000334676
                72           3.14293           3.14342         0.0003301
                73           3.14286           3.14342       0.000325667
                74           3.14268           3.14341       0.000321418
                75           3.14246           3.14339       0.000317379
                76           3.14248           3.14338       0.000313433
                77           3.14251           3.14337       0.000309564
                78           3.14241           3.14336        0.00030584
                79            3.1423           3.14334        0.00030226
                80           3.14232           3.14333       0.000298752
                81           3.14254           3.14332       0.000295225
                82            3.1426           3.14331       0.000291758
                83           3.14256            3.1433       0.000288383
                84           3.14238           3.14329       0.000285159
                85           3.14238           3.14328       0.000282008
                86           3.14224           3.14327       0.000278987
                87           3.14238           3.14326       0.000275965
                88           3.14246           3.14325       0.000272977
                89           3.14244           3.14324       0.000270061
                90           3.14249           3.14323        0.00026719
                91           3.14253           3.14322       0.000264366
                92           3.14266           3.14322       0.000261564
                93           3.14269           3.14321       0.000258812
                94           3.14276           3.14321       0.000256104
                95           3.14275            3.1432       0.000253454
                96           3.14282            3.1432       0.000250846
                97           3.14286            3.1432       0.000248284
                98            3.1429           3.14319        0.00024577
                99             3.143           3.14319       0.000243295
               100           3.14297           3.14319       0.000240871
               101           3.14303           3.14319       0.000238492
               102           3.14296           3.14318       0.000236164
               103           3.14294           3.14318       0.000233883
               104           3.14291           3.14318       0.000231649
               105            3.1429           3.14318       0.000229459
               106            3.1429           3.14317       0.000227309
               107           3.14285           3.14317       0.000225205
               108           3.14281           3.14317       0.000223145
               109           3.14287           3.14317       0.000221115
               110           3.14282           3.14316       0.000219127
               111           3.14275           3.14316       0.000217184
               112           3.14277           3.14316       0.000215273
               113           3.14278           3.14315       0.000213394
               114           3.14271           3.14315       0.000211557
               115           3.14267           3.14314       0.000209758
               116           3.14252           3.14314       0.000208018
               117           3.14253           3.14313       0.000206306
               118           3.14255           3.14313       0.000204616
               119           3.14258           3.14312       0.000202949
               120           3.14254           3.14312       0.000201316
               121           3.14256           3.14311       0.000199706
               122           3.14245           3.14311       0.000198143
               123           3.14244            3.1431       0.000196607
               124           3.14241            3.1431         0.0001951
               125           3.14242           3.14309       0.000193614
               126           3.14243           3.14309        0.00019215
               127           3.14237           3.14308       0.000190719
               128           3.14227           3.14308       0.000189333
               129           3.14226           3.14307        0.00018797
               130           3.14227           3.14306       0.000186624
               131           3.14221           3.14306       0.000185313
               132           3.14213           3.14305       0.000184042
               133           3.14215           3.14304       0.000182783
               134           3.14209           3.14304       0.000181556
               135           3.14206           3.14303       0.000180354
               136            3.1421           3.14302       0.000179157
               137           3.14208           3.14301        0.00017798
               138           3.14208           3.14301       0.000176819
               139           3.14202             3.143        0.00017569
               140           3.14205           3.14299       0.000174565
               141           3.14205           3.14299       0.000173455
               142           3.14196           3.14298       0.000172384
               143           3.14188           3.14297       0.000171351
               144           3.14196           3.14296       0.000170306
               145           3.14193           3.14296        0.00016928
               146           3.14196           3.14295        0.00016826
               147           3.14192           3.14294       0.000167262
