           1   -0.025695   -0.025695           0
           2   0.0219534 -0.00187079   0.0168462
           3    0.101712   0.0326569   0.0303465
           4    0.128887   0.0567143   0.0308558
           5   0.0806129   0.0614941   0.0250521
           6     0.23153   0.0898333    0.033243
           7    0.165505    0.100644   0.0302006
           8  -0.0693785   0.0793908   0.0330685
           9  -0.0747548   0.0622635   0.0335376
          10    0.115917   0.0676288     0.03061
          11  -0.0547913   0.0564997   0.0297818
          12   0.0168661   0.0531969   0.0274825
          13    0.138871   0.0597872   0.0261467
          14   0.0524894    0.059266   0.0242843
          15   0.0896139   0.0612892   0.0227495
          16   0.0743381   0.0621047   0.0213422
          17  -0.0453405   0.0557844   0.0210018
          18   0.0559139   0.0557916   0.0198351
          19     0.12367   0.0593641   0.0191101
          20   0.0870369   0.0607478   0.0182046
          21  -0.0347905   0.0561983   0.0178972
          22  -0.0702548   0.0504505    0.017983
          23   0.0958745   0.0524254   0.0173092
          24    -0.10812    0.045736   0.0178338
          25    0.135991   0.0493462   0.0174821
          26   0.0779914    0.050448   0.0168444
          27  -0.0475564   0.0468182    0.016607
          28   0.0566338   0.0471687   0.0160176
          29    0.161955   0.0511269   0.0159468
          30    0.078352   0.0520344   0.0154411
          31   0.0546209   0.0521178   0.0149432
          32  -0.0488188   0.0489635   0.0148054
          33-0.000461989   0.0474658   0.0144323
          34 -0.00919593   0.0457993   0.0141037
          35   0.0284256   0.0453029   0.0137095
          36  -0.0314351   0.0431713   0.0134933
          37  0.00222932   0.0420647    0.013174
          38   0.0705794   0.0428151   0.0128486
          39   0.0859522   0.0439212   0.0125667
          40   0.0452972   0.0439556   0.0122526
          41  -0.0633224   0.0413391   0.0122299
          42   0.0336325   0.0411556   0.0119401
          43  -0.0315187   0.0394655   0.0117814
          44   0.0351865   0.0393682   0.0115141
          45   0.0850261   0.0403828   0.0113028
          46  -0.0282988   0.0388898   0.0111553
          47   0.0323867   0.0387514   0.0109188
          48     0.05473   0.0390843   0.0106964
          49  -0.0560252   0.0371433   0.0106528
          50   0.0167871   0.0367362   0.0104475
          51  0.00997585   0.0362114   0.0102558
          52    0.174003   0.0388613   0.0103953
          53   0.0754872   0.0395523   0.0102221
          54   -0.048499   0.0379218    0.010162
          55  0.00175693   0.0372642  0.00999848
          56   -0.107658   0.0346763   0.0101493
          57    0.039362   0.0347585   0.0099716
          58 -0.00282386   0.0341105  0.00982071
          59   0.0600519   0.0345502  0.00966409
          60    -0.02826   0.0335034  0.00955955
          61   0.0216898   0.0333097   0.0094048
          62  -0.0767006   0.0315354    0.009419
          63   0.0871967   0.0324189  0.00931084
          64  -0.0259453   0.0315069  0.00920991
          65  -0.0828254    0.029748  0.00923466
          66-0.000734839   0.0292861  0.00910628
          67   0.0607186   0.0297553  0.00898244
          68 -0.00654805   0.0292214   0.0088662
          69   0.0033189    0.028846  0.00874565
          70    0.132341   0.0303245  0.00874479
          71  -0.0392081   0.0293452  0.00867629
          72    0.112307   0.0304974  0.00863196
          73  -0.0814363   0.0289641  0.00864883
          74  -0.0211063   0.0282874  0.00855838
          75   0.0952814   0.0291807  0.00849075
          76   0.0374308   0.0292893  0.00837973
          77   0.0455664   0.0295006  0.00827357
          78   -0.064853    0.028291  0.00825545
          79    0.119613    0.029447  0.00823149
          80   0.0561246   0.0297804  0.00813535
          81  -0.0175663   0.0291959  0.00805588
          82   0.0545915   0.0295056  0.00796359
          83    0.104093   0.0304042  0.00791818
          84    0.165948   0.0320179  0.00798665
          85  -0.0377831   0.0311967  0.00793479
          86    0.144452   0.0325136  0.00795106
          87  -0.0268646   0.0318311   0.0078889
          88  -0.0714196   0.0306578  0.00788603
          89   -0.120661   0.0289576  0.00797859
          90 -0.00267907   0.0286061  0.00789768
          91   0.0522973   0.0288664  0.00781519
          92    0.137179   0.0300437  0.00781841
          93   0.0312955   0.0300572  0.00773435
          94   0.0629449    0.030407  0.00765998
          95   0.0749912   0.0308763  0.00759371
          96   0.0493337   0.0310686  0.00751705
          97   0.0388925   0.0311493  0.00743998
          98   0.0097076   0.0309305  0.00736728
          99  -0.0683537   0.0299276  0.00736081
         100     0.14966   0.0311249  0.00738394
