                 1          0.224533          0.224533                 0
                 2           0.22949          0.227012        0.00175231
                 3          0.228696          0.227573        0.00125492
                 4          0.242562           0.23132        0.00337892
                 5          0.239937          0.233044        0.00311171
                 6          0.239324           0.23409        0.00276352
                 7          0.241791           0.23519         0.0025784
                 8          0.240758          0.235886        0.00234814
                 9          0.226027          0.234791         0.0023288
                10           0.24971          0.236283        0.00252906
                11          0.234014          0.236076        0.00230754
                12          0.225267          0.235176        0.00228431
                13          0.228188          0.234638        0.00217091
                14          0.239118          0.234958        0.00203929
                15          0.230029           0.23463        0.00192962
                16          0.227599           0.23419        0.00185838
                17          0.229686          0.233925        0.00176785
                18          0.239595           0.23424        0.00169747
                19          0.232369          0.234142        0.00161098
                20           0.23137          0.234003        0.00153638
                21          0.238834          0.234233        0.00148034
                22          0.230517          0.234064        0.00142266
                23           0.23388          0.234056        0.00136083
                24          0.235605          0.234121        0.00130566
                25          0.243572          0.234499        0.00130701
                26          0.234511          0.234499        0.00125674
                27          0.242072           0.23478         0.0012411
                28          0.227602          0.234523        0.00122297
                29          0.229911          0.234364        0.00119109
                30          0.218017          0.233819        0.00126993
                31          0.244401          0.234161        0.00127401
                32          0.225079          0.233877        0.00126541
                33          0.232565          0.233837        0.00122769
                34          0.236892          0.233927        0.00119487
                35          0.228688          0.233777        0.00117007
                36          0.231943          0.233726        0.00113867
                37          0.235167          0.233765        0.00110856
                38          0.226941          0.233586        0.00109384
                39          0.228842          0.233464        0.00107254
                40          0.224586          0.233242        0.00106844
                41           0.23375          0.233255        0.00104246
                42          0.239182          0.233396        0.00102714
                43          0.217955          0.233037        0.00106418
                44          0.241366          0.233226        0.00105669
                45          0.239735          0.233371        0.00104306
                46          0.243338          0.233587        0.00104265
                47          0.224861          0.233402        0.00103686
                48           0.24416          0.233626         0.0010392
                49          0.244147           0.23384        0.00103994
                50          0.241394          0.233991        0.00103006
                51          0.240619          0.234121        0.00101803
                52           0.22733          0.233991        0.00100679
                53          0.232378           0.23396       0.000988255
                54           0.22519          0.233798        0.00098321
                55           0.24165          0.233941       0.000975643
                56          0.225847          0.233796       0.000968867
                57          0.231502          0.233756       0.000952705
                58          0.225095          0.233607        0.00094791
                59          0.227263          0.233499       0.000937921
                60          0.231988          0.233474       0.000922627
                61          0.238119           0.23355       0.000910639
                62          0.243855          0.233716       0.000910993
                63          0.235382          0.233743       0.000896916
                64          0.223202          0.233578       0.000897896
                65          0.242461          0.233715       0.000894423
                66          0.232142          0.233691       0.000881188
                67          0.229092          0.233622       0.000870705
                68          0.233999          0.233628       0.000857918
                69          0.227055          0.233533       0.000850756
                70          0.234825          0.233551       0.000838803
                71          0.244586          0.233706       0.000841266
                72          0.246068          0.233878       0.000846919
                73          0.233068          0.233867        0.00083539
                74          0.230502          0.233822       0.000825338
                75          0.236173          0.233853       0.000814929
                76          0.240572          0.233941       0.000808988
                77          0.244271          0.234075       0.000809528
                78          0.230895          0.234035       0.000800175
                79          0.218203          0.233834       0.000814756
                80          0.227636          0.233757       0.000808246
                81          0.236531          0.233791       0.000798994
                82          0.238869          0.233853       0.000791645
                83          0.233729          0.233851       0.000782109
                84          0.239742          0.233922       0.000775936
                85          0.233465          0.233916       0.000766826
                86          0.237665           0.23396       0.000759147
                87          0.234247          0.233963       0.000750428
                88          0.228912          0.233906       0.000744093
                89          0.236437          0.233934       0.000736275
                90          0.226357           0.23385       0.000732891
                91          0.217352          0.233669       0.000746925
                92          0.239009          0.233727       0.000741058
                93          0.237195          0.233764       0.000734027
                94          0.230382          0.233728         0.0007271
